n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
747	240020.8	5428.239	217443	251825	226633	229142	232667	235705	237864	239377	240991	242120	243310	244473	246369	247353	247919
748	240189.2	5641.064	215687	251369	225326	229760	232724	235544	237790	239392	240920	242463	243578	245105	246844	247865	248537
749	240925.2	5725.688	212642	252204	227318	231220	233260	236383	238312	240184	241735	243172	244341	245750	247623	248824	249510
750	241832.1	5609.81	214819	255328	227976	231358	234534	237528	239436	240952	242378	243621	245062	246837	248581	249648	250428
751	242154.3	6066.887	205850	253844	227506	231092	234297	237684	239945	241697	243266	244580	245722	246894	248782	250196	251027
752	242736.3	5837.957	219088	255843	227022	231678	235376	238380	240252	242030	243545	244943	246279	247631	249433	250774	251480
753	243456.3	5980.863	219416	256116	227915	231828	235534	238996	241398	242923	244350	245627	246880	248286	250236	251539	252572
754	244201.1	5545.052	224100	256275	230575	234012	236556	239700	241567	243501	245127	246567	247530	248913	250626	252085	252781
755	245033.7	5834.634	221969	257176	230854	233959	237058	240370	242643	244279	246049	247376	248543	250020	251753	253204	253809
756	245552	5755.862	221521	258307	230490	235193	238144	241285	243250	244742	246242	247613	248762	250395	252238	253610	254497
757	246308.7	5793.005	222876	258927	232313	235528	238618	241852	243865	245438	247088	248450	249740	251403	253079	254210	254799
758	246709.6	5706.955	217576	258158	232714	235743	238978	242546	244662	246160	247519	248748	249922	251237	253282	254586	255258
759	247649.9	5690.011	225221	258716	233987	236826	239712	243101	245285	246871	248451	249713	251258	252705	254412	255596	256365
760	248290	5508.312	221370	261099	234639	238039	241028	244198	246285	247709	249087	250332	251445	252661	254543	255949	256592
761	248827.4	5770.263	224078	262060	234421	237853	241478	244318	246413	248078	249629	250901	252276	253565	255335	256952	257732
762	249136.3	6096.342	219821	263386	233324	237268	241262	245005	246727	248666	250039	251255	252571	253891	256261	257366	258175
763	250503.5	5807.855	216507	262633	235866	239061	243375	246246	248196	249782	251223	252492	253857	255391	257184	258485	259129
764	250648	6062.43	219130	262575	235276	239459	242811	246248	248431	250048	251455	252800	254354	255618	257345	258896	259599
765	251722.7	5843.682	223866	263994	236645	241329	244320	247294	249447	251161	252574	253719	255024	256626	258529	259818	260459
766	251959.4	6172.373	224406	265672	235086	239904	243819	247605	249711	251257	252765	254190	255594	257099	258755	260402	261216
767	252813.2	6270.794	219106	266590	236559	241759	245279	248299	250416	252105	253544	254797	256520	258091	259854	261306	262000
768	253209.4	5949.852	222658	267610	239168	242475	245208	248393	250852	252696	254135	255293	256589	258087	260022	261709	262274
769	253940.3	5917.46	231131	266579	238904	242642	245909	249672	251615	253252	254546	256069	257595	258879	260585	262318	263178
770	254688.8	5884.927	226391	266841	239897	243789	247036	250089	252191	253933	255486	256796	258033	259694	261587	262854	263899
771	255435.3	6021.133	231973	267363	240000	243977	247194	250579	252826	254922	256466	257783	259047	260500	262290	263640	264311
772	256231.3	6008.056	225278	268831	241467	245434	248410	251751	253816	255637	256893	258323	259631	261037	263440	264980	265837
773	257054.6	5964.149	230363	270615	242112	245766	249051	252641	254684	256386	257920	259295	260739	261957	263700	265128	266110
774	257537.9	5721.5	234860	272296	243580	246981	250013	253077	255117	256725	258039	259567	260780	262507	264279	265687	266770
775	258262.4	6008.309	232668	271414	244267	247229	250396	253308	255615	257255	258837	260413	262113	263566	265197	266539	267610
776	258647.2	6203.225	230835	272187	244181	247209	250504	253306	255829	257697	259455	260941	262300	263860	266297	267630	268387
777	259365.3	6107.284	230476	272113	243489	248164	251070	254522	256863	258742	260356	261681	263056	264511	266493	267727	268497
778	260250.5	6022.331	230498	272829	245776	248864	251916	255530	257609	259572	261306	262545	263899	265230	267234	268395	269169
779	260985.6	5995.216	236871	273788	246463	249897	252698	256226	258573	260196	261785	263201	264539	266273	267945	269125	269980
780	261541.2	6010.349	240600	274129	247305	250866	253454	256526	258579	260591	262248	263785	265336	266761	268804	270120	270686
781	262307.4	6311.114	230349	276148	246915	250714	254028	257179	259851	261588	263204	264570	266149	267742	269500	271208	271935
782	262697.5	6259.803	232799	276424	247830	250726	254098	257843	260049	262112	263475	264938	266521	267938	270236	271425	272008
783	263446.2	6048.238	235858	276724	249509	252752	255193	258357	260678	262582	264423	265707	267264	268523	270511	271949	272577
784	264256.2	6509.949	237673	278709	247226	251542	255217	259399	261973	263916	265517	266565	268140	269464	271395	273046	273836
785	265168.8	5968.075	237801	278742	249735	254137	257052	260914	263091	264615	265960	267312	268677	270105	271821	273360	273973
786	265638.9	5966.731	239274	279479	248790	254694	257875	261497	263536	265041	266428	267791	269124	270649	272266	273643	274472
787	266664.8	5928.329	242444	279021	252568	255377	258471	262012	264212	265883	267407	268992	270358	272007	273518	274750	275608
788	266862.1	6476.398	236520	280862	250267	254614	258189	262041	264446	266294	267868	268930	270435	271981	274273	276066	277024
789	267936.6	6285.4	232672	282600	252066	256812	259422	263264	265630	267442	268863	270365	271720	273296	274973	275891	276885
790	268187.4	6547.024	235763	281497	251770	255849	259215	263288	265899	267774	269289	270796	272024	273425	275515	276947	277785
791	268844.2	6081.218	239558	282449	253714	257743	260550	264014	266288	268238	269634	270986	272300	273865	275962	277530	278413
792	269745.2	5949.404	241692	283119	255624	258831	261700	265292	267352	268858	270183	271744	273096	274709	276962	278329	279144
793	270607.5	6006.354	245746	283422	256090	259223	262412	265627	268012	269825	271345	272775	274431	275974	277662	278851	279724
794	270869.9	6356.299	243415	286156	253252	259268	262128	266164	268510	270398	271722	273215	274762	276212	277850	279235	280279
795	271809.6	6084.282	243924	285435	256690	260704	263885	267115	269211	271209	272601	274116	275576	277002	278778	280077	281021
796	272672.2	6161.713	250434	288742	257377	260946	264258	267540	269957	271775	273440	275060	276448	278045	279957	281043	281911
797	272983.2	6453.739	247944	286757	256845	260813	263730	267882	270608	272170	273923	275456	276833	278373	280471	282076	283072
798	273925.5	6315.348	244908	287826	258775	262324	265851	268908	271023	273027	274662	276168	277610	279199	281341	282661	283837
799	274488.1	6561.35	240308	289725	257966	262243	265564	269382	272098	273984	275543	276925	278503	279889	281767	283282	284139
800	275224	6300.079	252222	287935	259106	263815	266709	270548	272561	274482	275953	277331	278915	280536	282568	284237	285477
801	275983	6286.017	252603	290254	260006	264043	267278	271128	273262	275264	277001	278376	279791	281135	283231	284649	285553
802	276540.2	6659.216	248960	289470	258884	263936	267467	271474	273836	275813	277621	279105	280510	282116	284053	285512	286605
803	277147.7	6374.648	241602	292143	261159	265234	268520	272251	274715	276378	278037	279348	280939	282599	284439	285822	286759
804	277898.6	6391.394	248426	291919	263254	266422	269168	272923	275137	277128	278589	280244	281490	283324	285497	287074	287939
805	279082.7	6599.409	247446	292686	262193	266749	270363	274313	276543	278673	280040	281354	282931	284489	286359	288083	288802
806	279306	6839.37	251191	293486	261720	265991	270235	274455	276812	278482	280179	281910	283599	285066	287047	288570	289139
807	280054.5	6396.688	241934	294107	263741	268211	271868	275522	277676	279393	280775	282137	283465	285288	287510	289025	289789
808	280821.9	6894.668	250652	295269	264153	267780	271578	275430	277970	280137	281860	283461	284921	286896	288950	290410	291027
809	281596	6728.144	250181	296894	264582	269931	273002	276154	278850	280975	282450	283931	285563	287303	289291	290618	291570
810	282098.3	6801.413	254272	297367	265385	269601	273153	276807	279246	281359	283023	284548	286092	288061	289891	291642	292502
811	282698.6	6727.362	255940	298362	265630	270452	273556	277499	279860	281780	283314	284832	286586	288578	290619	292431	293335
812	283629.3	6488.285	255487	296852	266937	271309	275474	278841	280904	282725	284312	285862	287369	289250	291126	292979	293830
813	284359.3	6615.843	258022	298912	267415	271792	275652	279321	281555	283647	285314	286815	288264	289691	291995	293592	294456
814	285297.8	6525.731	256813	301456	269441	273335	276592	280263	282437	284145	285933	287644	289172	290891	292995	294626	295537
815	286155.6	6614.42	255737	299397	269792	273468	277345	281173	283679	285555	287028	288530	290076	291571	293597	295379	296275
816	286277.3	6801.276	257435	301103	267970	273267	277054	281275	283929	285583	287246	288612	290339	291908	294099	295377	296258
817	287276.2	6400.02	258238	301699	271662	275918	279026	282416	284720	286416	288163	289459	291009	292538	294712	295975	297077
818	288083.7	6619.725	262923	303524	272097	276105	279123	282467	285428	287341	288799	290316	291785	293832	295934	297306	298450
819	288483.7	6795.341	258021	304882	271312	275761	279711	283135	285754	287818	289412	291086	292675	294234	296222	297863	298349
820	289069.3	6927.5	255973	303690	271620	276331	279811	283915	286334	288218	290026	291682	293104	295060	297047	298576	299266
821	289963.8	6947.422	262885	304427	271464	276368	280968	284688	287403	289367	290978	292677	294022	295889	297729	299353	300005
822	290552.7	6757.205	261735	303839	274516	277606	281470	285143	287792	289736	291495	292919	294479	296398	298498	300002	300741
823	291517.2	7001.554	257185	308716	273686	278897	282272	286202	288557	290705	292409	294054	295574	297432	299765	301478	302316
824	292088.8	6588.157	264301	306909	276095	279781	282927	287094	289471	291405	293101	294484	295931	297592	299747	301201	302471
825	292840	6714.835	261009	308975	276196	280175	283938	287733	290269	292100	293873	295215	296850	298455	300624	302163	302779
826	293561.1	7087.332	253853	307873	276346	280619	284325	288075	290541	292913	294473	296198	297713	299396	301589	303465	304570
827	294317	7081.197	259749	308839	275618	280691	284831	289308	291558	293656	295118	296858	298422	300305	302411	304102	304978
828	294920.2	7170.037	258040	310383	276466	281470	285972	289469	292102	294110	295846	297416	299329	300950	303091	304739	305614
829	295669.4	6857.324	256224	309952	279706	282798	286094	290518	292815	294986	296781	298154	299945	301712	303365	304710	305548
830	296348	7149.005	256260	311340	278344	282551	286490	291326	293696	295555	297274	298889	300578	302328	304516	305929	306603
831	296653	7330.03	260199	312127	278944	283371	286929	290846	293843	295936	297647	299301	301052	302788	305129	306734	307642
832	297491.8	6960.385	273079	314041	279995	284603	288106	292355	294635	296635	298234	299791	301563	303280	305717	307041	308326
833	298212.3	7039.94	260379	313027	281369	285773	288957	293196	295457	297239	298756	300562	302379	304457	306426	307871	308988
834	299159	7165.462	261791	314289	280400	285848	289840	293972	296631	298545	300145	301495	303258	305265	307272	308713	309738
835	299961.6	6878.769	269052	315819	283150	287471	290919	294593	296909	299103	300743	302529	304249	305906	307803	309763	310325
836	300477	7169.627	269136	316795	282157	286796	291059	294933	297841	300160	301673	303252	304777	306306	308329	309949	310906
837	301037.2	7493.208	266219	316269	281702	287029	290397	295525	298528	300576	302359	303890	305458	307135	309485	310722	311604
838	302610.8	6978.891	270989	318202	284804	289614	293308	297320	299881	301564	303371	305085	306724	308376	310831	312579	313408
839	302977.9	7210.84	271443	317923	285001	289198	293182	297260	300357	302184	303991	305763	307324	309126	311307	312735	313345
840	303360.2	7415.106	271997	319453	284877	289600	293062	297221	300345	302360	304252	306269	308002	309655	312004	313437	314385
841	304588.8	6955.062	277604	319368	285825	290944	295272	299241	301509	303780	305827	307287	308830	310396	312422	313883	315065
842	304792.8	7450.134	268981	320277	285951	290868	294528	298931	301609	303981	306104	307750	309336	311162	313344	314754	315676
843	305843.5	7503.489	266022	320388	286588	291706	296325	300282	302912	305069	306806	308592	310277	312053	314547	316106	317021
844	306476.5	7451.78	272163	321044	287312	292028	296356	301549	303894	306159	307582	309165	310865	312540	314714	316516	317731
845	307517.9	7085.714	281075	322275	289553	293963	297980	301786	304658	306978	308576	310103	311844	313552	315755	317093	317841
846	308004.5	7128.053	273941	323776	290405	295255	298766	302441	304751	307115	308905	310668	312154	313993	316385	318053	318796
847	308541.7	7490.21	276911	324183	290196	294474	297837	302846	305676	308023	309814	311425	313117	314845	316712	318555	319736
848	309601.3	7076.376	281116	324313	292840	296344	299855	304047	306209	308505	310309	312278	313942	315904	318126	319564	320945
849	310162.5	7182.556	270714	325549	293197	296898	301021	304713	307109	309340	311105	312704	314477	316370	318261	320242	321409
850	310929.1	7239.489	272857	326780	293305	298039	301612	305140	307952	310263	311874	313715	315128	316996	318868	320879	322036
851	311688.5	7471.915	279144	327108	293346	297443	301709	305880	308641	310801	312676	314616	316406	318069	320258	322151	322714
852	311888	7627.572	281545	328098	291160	298089	302122	306025	308898	311063	312888	314714	316118	318210	320698	322823	323660
853	312976.8	7310.512	282222	327573	293527	299123	303256	307763	310172	312338	314022	315536	317246	318865	321258	323034	324126
854	313813.8	7699.083	274950	330742	294721	299960	303817	308230	311107	313373	314962	316421	318240	320324	322360	323710	324804
855	314457.4	7625.721	283709	331536	295485	300077	304315	308828	311610	313435	315266	316884	319209	320978	323162	325052	326325
856	315236.4	7398.499	283978	330318	296348	301867	305436	309697	312178	314104	316327	317923	319629	321475	323640	325391	326519
857	315755.9	7550.306	279105	330715	296879	301114	305206	310451	312838	315074	317195	318686	320362	321889	324113	325656	326840
858	317446.7	7383.854	277336	333062	298915	304228	307923	311849	314331	316894	318726	320482	321683	323317	325631	327398	328433
859	317838.6	7585.611	286835	334491	298432	304330	307729	312287	314694	316820	318878	320426	322372	324259	326690	328299	329224
860	318431.7	7484.971	282515	335121	298657	304266	308451	312474	315702	317683	319556	321261	322698	324687	326978	328520	329821
861	319465.4	7622.947	284597	335426	299319	304663	309564	313503	316470	318818	320459	322341	324166	325862	328081	329698	330788
862	319742.3	7703.707	288487	334899	299647	304739	309065	314271	316884	318874	320691	322571	324328	325980	328491	330614	331593
863	320702.9	7610.992	286371	339627	302247	306393	310346	314376	317683	320169	321955	323604	325394	327216	329339	330871	331648
864	321329.1	7742.089	286917	337750	301241	307321	311034	315553	318275	320498	322319	324110	325926	327719	330295	331996	332926
865	321948.5	7755.127	288503	337908	302905	307758	311407	315661	318773	320693	322761	324924	326759	328714	330825	332654	333741
866	323008.5	7303.891	290279	340001	305205	309428	313397	316857	319759	322092	324257	325947	327625	329451	331399	332756	333561
867	323291.1	7744.547	292147	339920	304136	308324	312677	316922	320228	322425	324329	326107	327921	329770	332185	334095	335313
868	324509.1	7625.42	294778	341544	305433	309486	314347	318770	321372	323500	325524	327229	328898	331063	333388	334975	335685
869	325169.4	7789.175	290985	341257	303466	310896	315054	319478	322328	324542	326204	328027	329431	331346	333838	336013	337222
870	325769.5	7431.651	287355	342570	308893	311725	315646	319743	322544	324921	326934	328519	330205	332060	334591	335899	337088
871	327034.5	7485.887	291537	342247	307710	312421	317021	321568	324486	326496	328285	329925	331251	333139	335169	337106	338131
872	327494.1	7816.486	286806	343996	308653	313121	316543	321641	324555	326839	328905	330293	332046	333923	336296	337880	338714
873	327918.8	8006.992	284561	343777	308699	313638	317245	321591	325067	327294	329148	331207	332817	334562	336874	338278	339492
874	328453.7	7731.407	294247	349465	309715	313788	317719	322422	325498	327615	329482	331251	333045	335077	337344	339271	339843
875	329617.6	7810.02	292930	346619	311014	314806	318810	323431	326382	328534	330661	332806	334460	336294	338667	340271	341304
876	330038.4	7739.104	295648	346417	311707	315851	319669	323387	326457	328995	331390	333090	334988	336817	338954	340596	341368
877	331165.5	7932.749	290121	346448	312362	316586	320636	325436	328190	330809	332383	334325	335829	337659	339891	341544	342562
878	332009.9	7534.575	299500	348189	313945	317807	321583	326170	328961	331239	333183	334614	336340	338398	340822	342496	343239
879	332840.2	7672.926	298068	348511	314401	318438	322372	326796	329869	332193	333953	335524	337357	339140	341828	343737	344726
880	333517.1	7382.975	307189	349806	316215	319736	323521	327379	330020	332431	334439	336257	338049	339790	342221	344178	345613
881	334088.7	7726.652	305498	349993	315017	319134	323602	327764	331023	333499	335246	336784	338825	340489	342743	344923	346060
882	335009.5	8005.742	297336	350997	314104	319102	324136	329131	332592	334156	336271	337925	339750	341726	344022	345800	346772
883	335639.8	8011.175	301788	355796	315647	320191	325230	329533	332153	334619	336519	338793	340519	342343	344769	346816	347792
884	336558.5	7801.723	308985	353563	317628	321592	325519	330130	333194	335903	337561	339569	341290	343196	345654	347320	348067
885	336904.7	8221.792	288940	353808	316795	321997	326020	331080	333895	336059	337825	339938	341671	343589	346300	348434	349677
886	338275.3	7994.733	308146	355953	319060	323184	327574	331731	334457	337052	339249	341479	343106	345235	347551	349261	350494
887	338684.3	7843.871	308628	356145	318017	324312	328418	332535	334966	337821	339947	341567	343269	345286	347804	349611	350471
888	339764	7842.872	303108	355969	319371	325331	329566	334192	336976	339143	340910	342540	344278	346126	348683	350298	351253
889	340386.4	7754.221	302908	360783	321590	325573	330709	334603	337403	339423	341279	343001	344961	346620	349121	351108	352256
890	340790.3	8161.525	307077	360228	319708	325129	329555	334472	337546	339934	342136	344092	345625	347742	350064	351775	352879
891	341810	8042.707	310314	358985	321068	326071	330997	335660	338541	340836	342790	344565	346480	348740	351218	353097	354257
892	342696.9	8094.431	299369	360772	322832	327702	331789	336705	339680	341757	343660	345665	347346	349655	351973	353878	354811
893	343156.3	8177.441	296050	363222	322948	327355	332103	336806	340002	342195	344348	346132	347888	350226	352427	354404	355504
894	344157.2	8181.384	304216	361506	325867	329816	333317	337641	340697	342748	345133	347102	349285	351487	353790	355364	356228
895	344828.9	8141.112	308755	362115	323959	329718	334221	338581	341230	343860	345895	347781	349738	351843	354267	355833	357372
896	345488.1	8407.406	306965	363495	323554	329156	334095	338782	342380	344880	346851	348762	350587	352470	354862	356513	358067
897	346549.4	8233.918	306053	362311	325022	330379	335708	340504	343574	345666	347847	349757	351571	353479	355672	357220	358056
898	347458	7874.2	304910	364918	327196	333405	336888	341484	344524	346721	348562	350296	352122	353964	356394	358015	359482
899	348034.9	8287.851	309484	367863	327054	331928	336819	341915	345102	347492	349316	350972	352902	354775	357301	359108	360508
900	348720.2	8238.124	312856	366349	327677	333657	337488	342424	345468	347738	349793	351529	353836	355656	358455	360288	361105
901	349949.4	7934.944	319820	367288	330337	335298	339469	343637	346856	348983	350876	352841	354530	356556	359177	361055	362481
902	350376	8227.176	302783	366374	328340	334876	339068	344140	347617	349932	351807	353218	355013	356945	359626	361675	362625
903	351366	7916.317	320972	369321	331497	335875	340639	345322	348112	350580	352522	354388	356347	358084	360198	361887	362995
904	351954.4	8329.847	319861	368309	331570	337300	340939	345180	348344	350956	353083	354984	356868	359096	361535	363757	364990
905	352388.7	8040.339	317731	373853	332420	337863	342626	346042	348701	350977	353110	354972	357225	359398	361893	363789	364753
906	353504.2	8139.408	314285	372362	332717	338451	342709	347390	350117	352690	354678	356605	358179	360227	362716	365107	366307
907	354282.8	8181.535	318394	371161	332750	338778	343633	348407	351111	353329	355070	357100	359024	361276	363747	365577	366626
908	354972.8	8996.151	312410	373279	331432	336998	342718	348730	352080	354101	356517	358453	360444	362335	364787	366684	367785
909	355761.5	8595.179	317934	373653	335255	339790	344143	349022	352123	354782	357107	359176	360843	363097	365626	367528	368583
910	356583.5	8566.678	318621	374040	335181	339662	345569	350091	353337	355474	357726	359745	361725	363832	366391	368471	369475
911	357517.1	8454.461	315448	377255	336403	342165	346471	351222	354272	356496	358340	360556	362593	364524	367112	369391	370443
912	358189	8468.067	310915	375341	336558	343044	347161	352386	355250	357254	359365	361262	363004	365176	367799	369447	370287
913	358881	8407.668	320909	377757	337394	342939	347938	352647	355677	358175	359933	361895	363691	365865	368537	370356	371409
914	360108.1	8669.914	327646	377665	336999	343095	348725	353321	356591	359542	361485	363477	365163	367006	370052	372175	373004
915	360818.2	8306.302	324717	379599	339398	344946	350031	354740	357529	359846	361707	363781	365923	367730	370177	372137	373500
916	361315.7	8719.539	326786	382252	341327	345271	348794	354309	357843	360536	362611	364678	366496	368683	371299	373245	374475
917	362382.5	8599.76	326748	381029	340615	346293	350536	355527	358701	361456	363753	365645	367866	369759	372155	373726	374561
918	363068.8	8377.054	331221	380871	341752	347455	351749	356518	359665	361966	364078	366108	367997	370395	372939	374765	375984
919	364077	8350.394	328878	381683	343576	348304	352603	358010	360413	362868	365146	367357	369343	371244	373874	375538	376923
920	364755	8515.67	316103	385591	343735	348910	353603	358047	360950	363427	366192	367969	370110	372169	374306	376509	377467
921	365365.7	8435.839	323955	383546	343865	349167	354096	359065	362398	364556	366440	368313	370415	372549	374827	376855	378324
922	366476	8766.672	318887	384200	344955	350556	355456	359506	362826	365217	367604	369841	371614	373726	376673	378476	379781
923	367103.3	8515.421	332064	383858	346676	350502	355954	360404	363704	366188	368348	370194	372074	374212	377091	378856	380030
924	367802.6	8775.855	333120	386713	345721	350907	356181	361014	364367	367153	369304	371002	373027	375173	378089	379629	380881
925	368261.3	8866.533	325737	388762	346574	351728	356799	361557	364632	367276	369348	371371	373555	375730	378398	380575	381616
926	369672	8439.494	334500	387290	349273	353953	358125	363266	366589	368931	370731	372861	374807	376735	379192	381017	382176
927	370233.9	9009.339	317657	387835	344281	354038	359578	363940	367083	369414	371298	373477	375194	377499	380267	382269	383352
928	370769.6	8883.821	335530	387767	347709	353822	358272	364188	367453	369985	372134	374226	375961	378185	380977	382777	383959
929	371911.4	9005.775	336844	390030	348271	354236	359525	365134	368967	371181	373117	375249	377246	379286	382236	384238	385661
930	372726.2	8582.637	334379	390520	352778	357724	360973	365945	369030	371498	373884	375801	378158	380403	382284	384137	385635
931	373257.2	8773.102	334761	393581	351228	356638	361759	366324	369736	372273	374415	376529	378637	380761	383123	385008	386312
932	374083.8	8938.509	331071	395060	353404	357182	362813	366842	370307	372675	374833	377272	379460	381693	384377	386450	387463
933	374792.2	9134.394	333745	393257	351190	357732	363180	367918	371380	373868	376039	378080	379907	382376	385339	387642	388646
934	375690.2	9274.698	335392	398341	351979	357968	363032	368179	371599	374751	377338	379480	381306	383611	386126	388169	389548
935	376544.3	8778.753	334659	394476	355414	359876	364689	370304	373203	375418	377866	380239	381892	383694	386246	388618	389866
936	377115.5	9535.008	342606	398611	351166	358368	364429	370230	373907	376607	378343	380600	382674	385117	387709	389817	390803
937	378133.7	9383.6	333250	397405	354297	360335	365468	371287	374653	376774	379116	381582	383542	386014	389033	391139	392178
938	378717.9	8863.192	337194	399129	357980	362035	366605	371436	375444	377846	380081	381811	384001	386433	388829	390765	391803
939	380043.7	8721.617	343395	397428	359486	363744	367988	373660	376478	378984	380751	382877	385396	387578	390371	392201	393461
940	380637.7	8998.797	339687	399534	356810	362826	367815	374155	377299	379820	381977	383892	385798	387990	390538	393264	394946
941	381294	8556.401	347182	400384	361291	365055	370116	374483	377427	380016	382097	384305	386458	388608	391992	393729	394772
942	381627.3	9244.302	339406	399762	358089	364386	368955	375073	377746	380522	382718	384989	386971	389431	392680	394439	395724
943	383368.8	8932.643	344237	402260	361345	365888	370644	376393	380074	382604	384905	386788	388649	390810	393634	395112	396348
944	383946.1	9379.039	343913	402691	359860	366943	371277	376346	380059	382830	385191	387383	389582	392029	395205	397205	398112
945	383994.6	9682.97	330932	406489	358935	367487	370520	376738	380281	382680	384824	387489	390039	392192	395237	396915	398292
946	385346.9	9156.771	335257	405995	363199	367888	373431	378726	382129	384383	386496	388519	390635	392930	396049	397738	399006
947	386708.4	8982.315	345524	405352	363086	370499	375261	379878	383398	385697	387862	389620	391902	393981	397207	399635	400615
948	387224.4	9045.055	340909	407853	362573	371411	375194	380555	383806	386257	388565	390664	392641	394832	397433	399177	400346
949	388359.5	8854.947	338839	407345	367334	371921	376620	381661	384421	387123	389540	391446	393581	395688	398777	400599	402377
950	388656.5	9438.744	344407	411385	363656	371181	375935	381695	385115	387960	390120	392115	394196	396453	399096	401496	402423
951	389555.5	8936.961	353215	408656	366787	373279	377059	382607	386087	388448	390960	392753	394727	396852	399845	402358	403689
952	390397.6	9338.545	343482	408087	367787	373669	377819	383183	386794	389651	391815	394077	396050	398137	400959	403177	404280
953	391694.2	8972.087	349667	412496	369184	375249	380024	385023	388391	390733	392618	394824	397094	399037	401848	404311	405351
954	391788.9	10074.05	348159	412385	364753	373345	378213	384178	387872	390536	393095	395432	397933	400357	403253	405562	406762
955	392916.6	9041.683	343871	412340	371171	377453	380789	385765	389125	391822	393997	395940	398199	400401	403491	405649	407373
956	394284.4	9107.227	353878	414552	371472	377936	382319	387303	390229	393231	395609	397345	399508	401851	404829	407299	409089
957	394467.6	9262.243	355110	416378	371683	376919	382595	387524	390741	393261	395843	397912	400043	402158	405302	407235	408384
958	395285.6	9542.989	354757	416835	370945	376944	382179	387962	391557	394327	396641	399120	400901	403275	405772	407929	409747
959	396350	9103.018	356713	420252	372998	379395	383834	389328	392784	395083	397330	399635	401943	404308	406803	408743	409778
960	397455.7	9588.65	354639	416892	372867	378880	384092	390194	394085	396903	399035	401157	402989	405148	407906	410296	411413
961	398184.4	9317.688	355166	418529	374185	380703	385743	391334	394393	397165	399370	401449	403713	405709	408958	411622	412603
962	398917.6	9562.264	353585	420404	374641	380514	386848	391460	395240	397781	400153	402142	404183	407124	410464	412226	413240
963	399403.5	9333.044	363459	417611	373480	382212	386952	392599	396078	398235	400665	402779	405085	407621	410282	411906	412758
964	400308.2	9630.114	360222	421418	376130	383056	387464	393033	396153	399144	401489	403631	405587	408422	411774	414333	415701
965	401725.2	9313.348	360466	420707	378676	384881	388786	394230	397855	400892	402989	405286	407143	409288	412551	414873	416121
966	401534.3	9839.739	354249	421043	376486	383309	388927	393364	397446	400361	402732	405267	407526	410097	412704	415014	416267
967	403118.2	9596.813	362790	425751	377912	385592	390681	396110	399453	402135	404394	406350	408429	410974	414254	416694	417896
968	404156.8	9619.3	365560	426795	378703	386273	391453	397161	400766	403374	405427	407628	409251	411599	415138	417355	419109
969	405034	9577.474	347739	424744	381581	387553	392231	397854	401343	403868	406296	408322	410358	413283	416272	418099	419809
970	405280.3	9679.148	367463	428810	383024	387928	392332	396761	401038	403880	406635	408914	411452	413685	416371	418722	420275
971	406254.7	9607.552	367042	429187	381428	387992	394441	398885	402122	404837	407532	409753	411777	414480	417783	419855	420648
972	407094.6	9844.841	367392	428560	382056	389657	393979	399767	402787	405755	408562	410803	413034	415262	418604	420707	422261
973	408076.5	9927.076	361840	429733	383237	389633	395027	400742	404143	406981	409225	411662	414110	416277	418974	421884	423285
974	408930.7	9813.995	365571	428933	383436	391678	395951	401584	405247	407973	410337	412534	414686	417141	420172	422453	423887
975	409964.2	9646.234	363021	430038	386431	392529	397462	402759	406420	408977	410980	413554	415783	417993	421158	423082	424366
976	409694.3	10305.03	362953	432118	385114	389877	395619	401546	405661	408361	410896	413928	416017	418324	421386	424144	425379
977	411423.2	9901.697	370584	432414	387249	392709	398061	403612	407015	410386	412847	414992	417169	420064	422888	424974	426750
978	412137.3	9896.388	364859	433116	387028	394060	399533	404870	408008	411008	413244	415409	418133	420425	424065	426041	427129
979	413162.4	9740.9	362600	435903	389492	395377	399671	405302	409311	411822	414653	416815	419178	421291	424131	426189	428055
980	414996.9	9137.739	381964	434118	392630	397005	402429	408074	411232	413912	415980	418084	420374	423007	425668	427921	429203
981	414686.5	9973.299	373407	436275	388426	396643	401500	406649	410565	413444	416485	418601	420603	423027	426022	428263	429574
982	415501.8	9725.362	365324	435680	392595	397392	403273	408316	411552	414455	416778	418858	421047	423600	426689	429377	430589
983	416586	9973.927	364204	438902	391248	398407	403601	409112	412759	415333	417956	420268	422379	424769	428052	430056	431892
984	416990.9	9725.453	371230	437996	393512	398854	404310	409112	412498	415676	418110	420374	422633	425392	428543	430858	432599
985	418197.9	10191.89	377390	440542	390309	398162	404360	410972	414232	417675	419836	422291	424353	426711	429130	431375	432594
986	419074.1	10266.35	366047	443993	393734	400878	406366	411331	414749	417551	420431	422910	425259	427667	430810	432411	433754
987	420010	9880.016	371283	442743	394466	402921	407195	412563	415844	418651	421079	423489	425786	428384	431508	434141	435300
988	420579.7	10161.39	377758	441802	395494	402296	407033	412233	416227	419204	421668	424323	426961	429518	432342	435086	436229
989	421665	9746.711	383542	443313	398379	403535	408066	413427	417283	420237	423221	425526	427770	430178	433066	435299	436495
990	422535.4	10022.02	384601	444175	399880	404093	407894	413968	417667	421021	424114	426514	428907	430935	434459	436704	438002
991	423517.1	9971.061	371906	447478	399013	405495	410142	415874	419305	422345	424889	427503	429400	431745	434745	437066	438816
